Ewe/V	<I>/mA	time/s	cycle number	
-1,6362835E-001	-8,669625109541812E-002	6,677599831309635E+000	3,000000000000000E+000
-1,6530813E-001	-8,807274456485126E-002	6,685999831097433E+000	3,000000000000000E+000
-1,6701421E-001	-8,915000401757402E-002	6,694599830880179E+000	3,000000000000000E+000
-1,6869320E-001	-9,093374367002971E-002	6,702999830667977E+000	3,000000000000000E+000
-1,7042072E-001	-9,252411613269884E-002	6,711599830450723E+000	3,000000000000000E+000
-1,7208174E-001	-9,336508240230590E-002	6,719999830238521E+000	3,000000000000000E+000
-1,7380598E-001	-9,482574418507267E-002	6,728599830021267E+000	3,000000000000000E+000
-1,7550430E-001	-9,615049795538622E-002	6,736999829809065E+000	3,000000000000000E+000
-1,7720994E-001	-9,775946773006483E-002	6,745599829591811E+000	3,000000000000000E+000
-1,7890176E-001	-9,898241039045386E-002	6,753999829379609E+000	3,000000000000000E+000
-1,8060331E-001	-1,002859439613528E-001	6,762599829162355E+000	3,000000000000000E+000
-1,8228291E-001	-1,016478952427855E-001	6,770999828950153E+000	3,000000000000000E+000
-1,8402505E-001	-1,026979646456312E-001	6,779599828732898E+000	3,000000000000000E+000
-1,8570508E-001	-1,045789934774798E-001	6,787999828520697E+000	3,000000000000000E+000
-1,8741864E-001	-1,055697001080267E-001	6,796599828303442E+000	3,000000000000000E+000
-1,8908563E-001	-1,064721828355684E-001	6,804999828091240E+000	3,000000000000000E+000
-1,9082102E-001	-1,080239218936181E-001	6,813599827873986E+000	3,000000000000000E+000
-1,9248807E-001	-1,093355647288262E-001	6,821999827661784E+000	3,000000000000000E+000
-1,9421871E-001	-1,107175411270863E-001	6,830599827444530E+000	3,000000000000000E+000
-1,9591127E-001	-1,117921758770535E-001	6,838999827232328E+000	3,000000000000000E+000
-1,9763781E-001	-1,130484997513121E-001	6,847599827015074E+000	3,000000000000000E+000
-1,9910149E-001	-1,140925240722324E-001	6,854999826828134E+000	3,000000000000000E+000
-1,9980420E-001	-1,151133440434933E-001	6,858599826737191E+000	3,000000000000000E+000
-1,9993414E-001	-1,153422445058823E-001	6,858799826732138E+000	3,000000000000000E+000
-1,9979656E-001	-1,079411804676056E-001	6,859399826716981E+000	3,000000000000000E+000
-1,9891989E-001	-8,934313705831265E-002	6,863799826605828E+000	3,000000000000000E+000
-1,9720131E-001	-7,182258216307624E-002	6,872399826388573E+000	3,000000000000000E+000
-1,9551741E-001	-6,159079590761385E-002	6,880799826176371E+000	3,000000000000000E+000
-1,9379401E-001	-5,329797211634291E-002	6,889399825959117E+000	3,000000000000000E+000
-1,9211724E-001	-4,630415023784729E-002	6,897799825746915E+000	3,000000000000000E+000
-1,9038737E-001	-4,026503259156011E-002	6,906399825529661E+000	3,000000000000000E+000
-1,8871854E-001	-3,504637222704329E-002	6,914799825317459E+000	3,000000000000000E+000
-1,8699913E-001	-3,006113850133257E-002	6,923399825100205E+000	3,000000000000000E+000
-1,8532093E-001	-2,596122287905017E-002	6,931799824888003E+000	3,000000000000000E+000
-1,8359025E-001	-2,146216429391623E-002	6,940399824670749E+000	3,000000000000000E+000
-1,8191090E-001	-1,764837290975264E-002	6,948799824458547E+000	3,000000000000000E+000
-1,8019161E-001	-1,361903230044836E-002	6,957399824241293E+000	3,000000000000000E+000
-1,7851096E-001	-1,055178441765746E-002	6,965799824029091E+000	3,000000000000000E+000
-1,7678832E-001	-6,923972453591873E-003	6,974399823811837E+000	3,000000000000000E+000
-1,7512803E-001	-3,515044832590769E-003	6,982799823599635E+000	3,000000000000000E+000
-1,7338961E-001	-1,428377403001960E-004	6,991399823382380E+000	3,000000000000000E+000
-1,7170604E-001	2,989979556514311E-003	6,999799823170179E+000	3,000000000000000E+000
-1,6998616E-001	5,903912034477779E-003	7,008399822952924E+000	3,000000000000000E+000
-1,6831364E-001	9,066533108625638E-003	7,016799822740722E+000	3,000000000000000E+000
-1,6659144E-001	1,180402270538254E-002	7,025399822523468E+000	3,000000000000000E+000
-1,6492090E-001	1,429616094546884E-002	7,033799822311266E+000	3,000000000000000E+000
-1,6319847E-001	1,715429969508481E-002	7,042399822094012E+000	3,000000000000000E+000
-1,6151029E-001	1,948024653620456E-002	7,050799821881810E+000	3,000000000000000E+000
-1,5979268E-001	2,241516217982281E-002	7,059399821664556E+000	3,000000000000000E+000
-1,5813063E-001	2,485341522224194E-002	7,067799821452354E+000	3,000000000000000E+000
-1,5640053E-001	2,737750256746954E-002	7,076399821235100E+000	3,000000000000000E+000
-1,5472361E-001	3,015051943675665E-002	7,084799821022898E+000	3,000000000000000E+000
-1,5300068E-001	3,222658562772279E-002	7,093399820805644E+000	3,000000000000000E+000
-1,5133008E-001	3,460951909182799E-002	7,101799820593442E+000	3,000000000000000E+000
-1,5025076E-001	3,714076349060624E-002	7,107199820457026E+000	3,000000000000000E+000
-1,4990121E-001	3,636060096323490E-002	7,108799820416607E+000	3,000000000000000E+000
-1,4979039E-001	4,423854500055313E-002	7,108999820411555E+000	3,000000000000000E+000
