Ewe/V	<I>/mA	time/s	cycle number	
-1,9419213E-001	-5,985419969329076E-002	2,020439948959393E+001	2,000000000000000E+000
-1,9591989E-001	-6,060661467563472E-002	2,023839948873501E+001	2,000000000000000E+000
-1,9761622E-001	-6,141000094430660E-002	2,027239948787610E+001	2,000000000000000E+000
-1,9917026E-001	-6,210854935656779E-002	2,030339948709297E+001	2,000000000000000E+000
-1,9990356E-001	-6,211628460071306E-002	2,031899948669889E+001	2,000000000000000E+000
-1,9902927E-001	-5,137465177722295E-002	2,033699948624417E+001	2,000000000000000E+000
-1,9731788E-001	-4,359253152142636E-002	2,037099948538526E+001	2,000000000000000E+000
-1,9560841E-001	-3,873587554153357E-002	2,040499948452634E+001	2,000000000000000E+000
-1,9390213E-001	-3,481508810727965E-002	2,043899948366743E+001	2,000000000000000E+000
-1,9220757E-001	-3,155521093685831E-002	2,047299948280852E+001	2,000000000000000E+000
-1,9050469E-001	-2,863466060898645E-002	2,050699948194961E+001	2,000000000000000E+000
-1,8880697E-001	-2,601984125753000E-002	2,054089948109322E+001	2,000000000000000E+000
-1,8710087E-001	-2,346818951264129E-002	2,057479948023683E+001	2,000000000000000E+000
-1,8539833E-001	-2,118352162506193E-002	2,060879947937792E+001	2,000000000000000E+000
-1,8370715E-001	-1,916441167486474E-002	2,064279947851901E+001	2,000000000000000E+000
-1,8199980E-001	-1,708896935360815E-002	2,067679947766010E+001	2,000000000000000E+000
-1,8029666E-001	-1,509206293212624E-002	2,071079947680118E+001	2,000000000000000E+000
-1,7861000E-001	-1,343850531793570E-002	2,074479947594227E+001	2,000000000000000E+000
-1,7691483E-001	-1,168748691270588E-002	2,077879947508336E+001	2,000000000000000E+000
-1,7520608E-001	-9,984603159864481E-003	2,081279947422445E+001	2,000000000000000E+000
-1,7352395E-001	-8,279931222432424E-003	2,084679947336554E+001	2,000000000000000E+000
-1,7181137E-001	-6,752595507350634E-003	2,088079947250662E+001	2,000000000000000E+000
-1,7010903E-001	-5,169973504280265E-003	2,091479947164771E+001	2,000000000000000E+000
-1,6840938E-001	-3,705525963255230E-003	2,094879947078880E+001	2,000000000000000E+000
-1,6670944E-001	-2,329151193976031E-003	2,098279946992989E+001	2,000000000000000E+000
-1,6500328E-001	-1,000016959579856E-003	2,101679946907097E+001	2,000000000000000E+000
-1,6330007E-001	3,566866988125028E-004	2,105079946821206E+001	2,000000000000000E+000
-1,6161038E-001	1,799078371163887E-003	2,108479946735315E+001	2,000000000000000E+000
-1,5990674E-001	3,104816293330259E-003	2,111879946649424E+001	2,000000000000000E+000
-1,5821281E-001	4,364953133517716E-003	2,115279946563533E+001	2,000000000000000E+000
-1,5652482E-001	5,616894035938461E-003	2,118679946477641E+001	2,000000000000000E+000
