Ewe/V	<I>/mA	time/s	cycle number	
-1,7378584E-001	-3,586574022795375E-002	5,163219869566092E+001	3,000000000000000E+000
-1,7549795E-001	-3,641408674870730E-002	5,171719869351364E+001	3,000000000000000E+000
-1,7719775E-001	-3,696186609193397E-002	5,180219869136636E+001	3,000000000000000E+000
-1,7890413E-001	-3,752974111038004E-002	5,188719868921908E+001	3,000000000000000E+000
-1,8058944E-001	-3,804709312655447E-002	5,197209868707432E+001	3,000000000000000E+000
-1,8228726E-001	-3,857301535026632E-002	5,205699868492957E+001	3,000000000000000E+000
-1,8399231E-001	-3,911239210962464E-002	5,214199868278229E+001	3,000000000000000E+000
-1,8569569E-001	-3,966215594673020E-002	5,222699868063501E+001	3,000000000000000E+000
-1,8739706E-001	-4,020335082653520E-002	5,231199867848773E+001	3,000000000000000E+000
-1,8909149E-001	-4,074948544196866E-002	5,239699867634044E+001	3,000000000000000E+000
-1,9079189E-001	-4,123084204391991E-002	5,248199867419316E+001	3,000000000000000E+000
-1,9249420E-001	-4,181285559302292E-002	5,256699867204588E+001	3,000000000000000E+000
-1,9420175E-001	-4,243278743524581E-002	5,265199866989860E+001	3,000000000000000E+000
-1,9591299E-001	-4,298062681413090E-002	5,273689866775385E+001	3,000000000000000E+000
-1,9759291E-001	-4,348815368610381E-002	5,282179866560909E+001	3,000000000000000E+000
-1,9915599E-001	-4,403509347036039E-002	5,289929866365128E+001	3,000000000000000E+000
-1,9986917E-001	-4,436287796124816E-002	5,293739866268879E+001	3,000000000000000E+000
-1,9900368E-001	-3,802228354678436E-002	5,298239866155200E+001	3,000000000000000E+000
-1,9730197E-001	-3,338798515809076E-002	5,306739865940472E+001	3,000000000000000E+000
-1,9561625E-001	-3,036018455594617E-002	5,315229865725996E+001	3,000000000000000E+000
-1,9390523E-001	-2,799897673373489E-002	5,323719865511521E+001	3,000000000000000E+000
-1,9219884E-001	-2,595273903058293E-002	5,332219865296793E+001	3,000000000000000E+000
-1,9051097E-001	-2,412387531564620E-002	5,340719865082065E+001	3,000000000000000E+000
-1,8880211E-001	-2,242586596410201E-002	5,349219864867337E+001	3,000000000000000E+000
-1,8710217E-001	-2,087466591581771E-002	5,357719864652609E+001	3,000000000000000E+000
-1,8539543E-001	-1,946249829918434E-002	5,366219864437880E+001	3,000000000000000E+000
-1,8369444E-001	-1,812526778095552E-002	5,374719864223152E+001	3,000000000000000E+000
-1,8199092E-001	-1,683805008707118E-002	5,383219864008424E+001	3,000000000000000E+000
-1,8029001E-001	-1,565793341326976E-002	5,391709863793949E+001	3,000000000000000E+000
-1,7860338E-001	-1,452856394427637E-002	5,400199863579473E+001	3,000000000000000E+000
-1,7691708E-001	-1,347586668773496E-002	5,408699863364745E+001	3,000000000000000E+000
-1,7520320E-001	-1,241062291444993E-002	5,417199863150017E+001	3,000000000000000E+000
-1,7350732E-001	-1,141055208583047E-002	5,425699862935289E+001	3,000000000000000E+000
-1,7181706E-001	-1,038981691055509E-002	5,434199862720561E+001	3,000000000000000E+000
-1,7010532E-001	-9,422786396975261E-003	5,442699862505833E+001	3,000000000000000E+000
-1,6840601E-001	-8,462569339047044E-003	5,451199862291105E+001	3,000000000000000E+000
-1,6672063E-001	-7,559972867619797E-003	5,459699862076377E+001	3,000000000000000E+000
-1,6502361E-001	-6,685516917548595E-003	5,468189861861902E+001	3,000000000000000E+000
-1,6332196E-001	-5,777205446975117E-003	5,476679861647426E+001	3,000000000000000E+000
-1,6162397E-001	-4,937455133585872E-003	5,485179861432698E+001	3,000000000000000E+000
-1,5992571E-001	-4,082489622522278E-003	5,493679861217970E+001	3,000000000000000E+000
-1,5823239E-001	-3,256080027313146E-003	5,502179861003242E+001	3,000000000000000E+000
-1,5652874E-001	-2,456182432297269E-003	5,510679860788514E+001	3,000000000000000E+000
-1,5484467E-001	-1,692163880853683E-003	5,519179860573786E+001	3,000000000000000E+000
-1,5312411E-001	-8,492909771738192E-004	5,527679860359058E+001	3,000000000000000E+000
-1,5142396E-001	-9,350409290745224E-005	5,536179860144330E+001	3,000000000000000E+000
-1,5028508E-001	4,851943666411345E-004	5,541919859999325E+001	3,000000000000000E+000
-1,4993945E-001	5,035635547756101E-004	5,543639859955874E+001	3,000000000000000E+000
